Bar0, 51.620947630922686
Bar1, 50.57356608478803
Bar2, 54.763092269326684
Bar3, 52.36907730673316
Bar4, 52.96758104738154
Bar5, 51.620947630922686
Bar6, 46.68329177057357
Bar7, 44.88778054862843
Bar8, 52.51870324189526
Bar9, 50.12468827930175
Bar10, 48.927680798004985
Bar11, 45.785536159600994
Bar12, 30.374064837905237
Bar13, 29.326683291770575
Bar14, 43.690773067331676
Bar15, 40.099750623441395
Bar16, 36.80798004987531
Bar17, 34.413965087281795
Bar18, 21.995012468827934
Bar19, 20.199501246882797
Bar20, 33.06733167082294
Bar21, 30.074812967581046
Bar22, 24.837905236907734
Bar23, 23.790523690773068
Bar24, 19.9002493765586
Bar25, 18.553615960099755
Bar26, 26.18453865336658
Bar27, 23.940149625935163
Bar28, 20.34912718204489
Bar29, 18.852867830423943
