Bar0, 45.47803617571059
Bar1, 32.66149870801034
Bar2, 60.15503875968992
Bar3, 58.08785529715762
Bar4, 57.05426356589147
Bar5, 50.85271317829458
Bar6, 41.55038759689923
Bar7, 34.521963824289415
Bar8, 57.46770025839794
Bar9, 52.50645994832041
Bar10, 52.09302325581396
Bar11, 42.17054263565892
Bar12, 38.86304909560724
Bar13, 23.772609819121442
Bar14, 56.64082687338501
Bar15, 49.19896640826874
Bar16, 52.09302325581396
Bar17, 40.10335917312662
Bar18, 36.17571059431525
Bar19, 20.258397932816532
Bar20, 56.22739018087856
Bar21, 46.9250645994832
Bar22, 48.57881136950904
Bar23, 35.348837209302324
Bar24, 34.935400516795866
Bar25, 21.08527131782946
Bar26, 55.40051679586563
Bar27, 45.064599483204134
Bar28, 42.997416020671835
Bar29, 26.45994832041344
