Bar0, 50.68702290076335
Bar1, 59.847328244274806
Bar2, 55.97964376590332
Bar3, 63.51145038167939
Bar4, 45.19083969465648
Bar5, 51.50127226463105
Bar6, 55.16539440203563
Bar7, 59.23664122137404
Bar8, 46.81933842239186
Bar9, 59.847328244274806
Bar10, 50.68702290076335
Bar11, 58.21882951653944
Bar12, 50.48346055979644
Bar13, 57.20101781170484
Bar14, 46.208651399491096
Bar15, 55.16539440203563
Bar16, 36.844783715012724
Bar17, 52.519083969465655
Bar18, 42.95165394402035
Bar19, 54.35114503816793
Bar20, 37.04834605597964
Bar21, 43.969465648854964
Bar22, 35.21628498727735
Bar23, 47.430025445292614
Bar24, 19.134860050890584
Bar25, 30.737913486005084
Bar26, 40.50890585241731
Bar27, 51.90839694656489
Bar28, 35.826972010178125
Bar29, 47.63358778625953
Bar30, 27.888040712468193
Bar31, 38.4732824427481
Bar32, 17.506361323155218
Bar33, 23.00254452926208
Bar34, 38.06615776081425
Bar35, 52.11195928753181
Bar36, 34.605597964376585
Bar37, 49.05852417302799
Bar38, 19.74554707379135
Bar39, 24.223918575063614
