Bar0, 70.37037037037037
Bar1, 66.66666666666666
Bar2, 84.51178451178451
Bar3, 79.12457912457911
Bar4, 73.4006734006734
Bar5, 68.35016835016836
Bar6, 53.87205387205388
Bar7, 46.464646464646464
Bar8, 71.38047138047139
Bar9, 62.289562289562284
Bar10, 59.932659932659924
Bar11, 52.861952861952865
Bar12, 42.08754208754209
Bar13, 34.343434343434346
Bar14, 64.983164983165
Bar15, 58.92255892255892
Bar16, 52.188552188552194
Bar17, 45.11784511784512
Bar18, 36.026936026936035
Bar19, 32.32323232323234
Bar20, 57.91245791245792
Bar21, 50.841750841750844
Bar22, 37.373737373737384
Bar23, 34.006734006734014
