Bar0, 45.71428571428571
Bar1, 33.406593406593416
Bar2, 49.23076923076923
Bar3, 35.604395604395606
Bar4, 50.98901098901099
Bar5, 42.19780219780219
Bar6, 31.2087912087912
Bar7, 22.85714285714285
Bar8, 47.472527472527474
Bar9, 41.75824175824175
Bar10, 39.12087912087912
Bar11, 28.13186813186813
Bar12, 25.934065934065934
Bar13, 20.659340659340657
Bar14, 48.79120879120879
Bar15, 45.27472527472527
Bar16, 33.406593406593416
Bar17, 18.46153846153846
Bar18, 17.58241758241757
Bar19, 9.230769230769223
Bar20, 46.153846153846146
Bar21, 39.56043956043956
Bar22, 28.57142857142857
Bar23, 18.46153846153846
Bar24, 19.340659340659332
Bar25, 14.505494505494504
Bar26, 46.153846153846146
Bar27, 40.879120879120876
Bar28, 29.45054945054944
Bar29, 21.53846153846153
