Bar0, 43.10991957104558
Bar1, 44.71849865951742
Bar2, 42.949061662198396
Bar3, 45.361930294906166
Bar4, 38.12332439678284
Bar5, 39.73190348525469
Bar6, 43.592493297587126
Bar7, 45.68364611260054
Bar8, 53.243967828418235
Bar9, 54.69168900804289
Bar10, 54.69168900804289
Bar11, 56.62198391420912
Bar12, 40.69705093833781
Bar13, 43.75335120643432
Bar14, 49.70509383378016
Bar15, 51.79624664879357
Bar16, 41.983914209115284
Bar17, 42.949061662198396
Bar18, 41.179624664879356
Bar19, 43.43163538873995
Bar20, 39.088471849865954
Bar21, 41.662198391420915
Bar22, 41.501340482573724
Bar23, 43.75335120643432
