Bar0, 58.656330749354005
Bar1, 52.4547803617571
Bar2, 84.75452196382429
Bar3, 79.328165374677
Bar4, 68.99224806201549
Bar5, 65.37467700258398
Bar6, 31.26614987080103
Bar7, 26.873385012919904
Bar8, 78.55297157622739
Bar9, 71.83462532299741
Bar10, 53.48837209302325
Bar11, 50.64599483204134
Bar12, 23.772609819121445
Bar13, 19.63824289405684
Bar14, 65.37467700258398
Bar15, 59.17312661498708
Bar16, 39.27648578811368
Bar17, 34.883720930232556
Bar18, 17.05426356589146
Bar19, 13.953488372093023
Bar20, 57.364341085271306
Bar21, 50.64599483204134
Bar22, 31.52454780361757
Bar23, 26.098191214470283
