Bar0, 23.325062034739457
Bar1, 27.543424317617866
Bar2, 39.57816377171216
Bar3, 47.642679900744426
Bar4, 26.426799007444167
Bar5, 31.637717121588093
Bar6, 20.595533498759302
Bar7, 24.93796526054591
Bar8, 33.87096774193549
Bar9, 37.84119106699752
Bar10, 24.06947890818859
Bar11, 31.637717121588093
Bar12, 16.253101736972706
Bar13, 21.46401985111663
Bar14, 27.419354838709676
Bar15, 32.13399503722084
Bar16, 22.8287841191067
Bar17, 29.156327543424315
Bar18, 10.918114143920597
Bar19, 15.136476426799003
Bar20, 22.456575682382134
Bar21, 31.14143920595534
Bar22, 13.275434243176177
Bar23, 17.49379652605459
Bar24, 7.692307692307694
Bar25, 13.151364764267992
Bar26, 19.230769230769234
Bar27, 21.588089330024815
Bar28, 8.064516129032254
Bar29, 9.305210918114145
